season,posteam,play_type,field_zone,epa,success,plays
2023,PIT,pass,1. Own End (75-100),0.04060157413240867,0.46296296296296297,108
2023,PIT,pass,2. Own Mid (50-74),-0.007049662838336813,0.4157303370786517,178
2023,PIT,pass,3. Opp Mid (25-49),-0.42223174391775437,0.3333333333333333,90
2023,PIT,pass,4. Red Zone (10-24),-0.14697325950760254,0.42857142857142855,28
2023,PIT,pass,5. Goal-to-Go (<10),-0.5947933970115641,0.23076923076923078,13
2023,PIT,run,1. Own End (75-100),-0.07625223224749789,0.37362637362637363,91
2023,PIT,run,2. Own Mid (50-74),-0.10287484368389666,0.4068965517241379,145
2023,PIT,run,3. Opp Mid (25-49),0.06055212541778529,0.5176470588235295,85
2023,PIT,run,4. Red Zone (10-24),-0.0651645408046026,0.4186046511627907,43
2023,PIT,run,5. Goal-to-Go (<10),0.2437641347731607,0.5,26
2023,SEA,pass,1. Own End (75-100),0.07686056885102988,0.4537037037037037,108
2023,SEA,pass,2. Own Mid (50-74),0.05064753102998236,0.47393364928909953,211
2023,SEA,pass,3. Opp Mid (25-49),0.28719989326402573,0.5338345864661654,133
2023,SEA,pass,4. Red Zone (10-24),-0.118521568373544,0.3125,64
2023,SEA,pass,5. Goal-to-Go (<10),-0.13799529046590242,0.38095238095238093,21
2023,SEA,run,1. Own End (75-100),-0.024462118749700796,0.3,60
2023,SEA,run,2. Own Mid (50-74),0.029421133948066697,0.4636363636363636,110
2023,SEA,run,3. Opp Mid (25-49),-0.014962870248664868,0.4943820224719101,89
2023,SEA,run,4. Red Zone (10-24),-0.17218617330085675,0.29545454545454547,44
2023,SEA,run,5. Goal-to-Go (<10),0.017043658324195455,0.4411764705882353,34
2023,SF,pass,1. Own End (75-100),0.28389071265295107,0.5232558139534884,86
2023,SF,pass,2. Own Mid (50-74),0.3832630096061621,0.576,125
2023,SF,pass,3. Opp Mid (25-49),0.3342866626838515,0.5486725663716814,113
2023,SF,pass,4. Red Zone (10-24),0.1076738022835598,0.5,46
2023,SF,pass,5. Goal-to-Go (<10),0.05169096597459741,0.47058823529411764,17
2023,SF,run,1. Own End (75-100),0.02246502643034686,0.4230769230769231,52
2023,SF,run,2. Own Mid (50-74),0.17969998993111752,0.5185185185185185,81
2023,SF,run,3. Opp Mid (25-49),0.053688651504828794,0.5058823529411764,85
2023,SF,run,4. Red Zone (10-24),-0.07894056458765893,0.4583333333333333,48
2023,SF,run,5. Goal-to-Go (<10),0.5497271311109407,0.6842105263157895,38
2023,TB,pass,1. Own End (75-100),0.03655054078130475,0.4659090909090909,88
2023,TB,pass,2. Own Mid (50-74),-0.01582923255171076,0.41397849462365593,186
2023,TB,pass,3. Opp Mid (25-49),0.16911877420175814,0.47863247863247865,117
2023,TB,pass,4. Red Zone (10-24),0.05916000356077282,0.3469387755102041,49
2023,TB,pass,5. Goal-to-Go (<10),-0.14229320983991298,0.34615384615384615,26
2023,TB,run,1. Own End (75-100),-0.24816883609221294,0.2682926829268293,82
2023,TB,run,2. Own Mid (50-74),-0.055722037110374205,0.40476190476190477,126
2023,TB,run,3. Opp Mid (25-49),-0.1912194113005116,0.2926829268292683,82
2023,TB,run,4. Red Zone (10-24),0.012463194511570585,0.29411764705882354,34
2023,TB,run,5. Goal-to-Go (<10),0.14604890218631933,0.4444444444444444,18
2023,TEN,pass,1. Own End (75-100),0.03221215244494235,0.4536082474226804,97
2023,TEN,pass,2. Own Mid (50-74),-0.1228442395139443,0.3548387096774194,186
2023,TEN,pass,3. Opp Mid (25-49),0.1857914364399937,0.5,96
2023,TEN,pass,4. Red Zone (10-24),-0.36969272317770446,0.23529411764705882,51
2023,TEN,pass,5. Goal-to-Go (<10),-0.4113767170515521,0.2,10
