season,posteam,game_script,pass_rate,epa,success,plays
2023,TB,Trailing (8+),0.6181818181818182,-0.052707305677778135,0.38181818181818183,55
2023,TEN,Leading (1-7),0.5028901734104047,-0.041639047848980794,0.37572254335260113,173
2023,TEN,Leading (8+),0.5,-0.07153694552026638,0.4166666666666667,36
2023,TEN,Tied,0.5568627450980392,-0.054321727153485044,0.39215686274509803,255
2023,TEN,Trailing (1-7),0.5536912751677853,0.016563929743726166,0.4228187919463087,298
2023,TEN,Trailing (8+),0.6222222222222222,-0.1819584747519644,0.3333333333333333,45
2023,WAS,Leading (1-7),0.6423357664233577,-0.11868835103903666,0.3722627737226277,137
2023,WAS,Leading (8+),0.6923076923076923,-0.48998936366898793,0.23076923076923078,13
2023,WAS,Tied,0.657608695652174,-0.030104808035304513,0.41304347826086957,184
2023,WAS,Trailing (1-7),0.6688963210702341,-0.0026397963889154778,0.46488294314381273,299
2023,WAS,Trailing (8+),0.6166666666666667,-0.23559050013112043,0.4111111111111111,180
2024,ARI,Leading (1-7),0.5578231292517006,0.10963259190623417,0.46258503401360546,147
2024,ARI,Leading (8+),0.6060606060606061,0.3584835132668642,0.5454545454545454,33
2024,ARI,Tied,0.5833333333333334,0.1037899226810463,0.46078431372549017,204
2024,ARI,Trailing (1-7),0.5695067264573991,-0.049105544486429786,0.42152466367713004,223
2024,ARI,Trailing (8+),0.6222222222222222,0.02896104339748291,0.5,180
2024,ATL,Leading (1-7),0.4947916666666667,-0.11499821937383647,0.4427083333333333,192
2024,ATL,Leading (8+),0.43478260869565216,0.07138142706119212,0.43478260869565216,23
2024,ATL,Tied,0.5478260869565217,0.05762240280281846,0.4826086956521739,230
2024,ATL,Trailing (1-7),0.6243654822335025,0.11836431450348393,0.4949238578680203,394
2024,ATL,Trailing (8+),0.5164835164835165,0.2260500357748576,0.5494505494505495,91
2024,BAL,Leading (1-7),0.4824120603015075,0.3327272446918931,0.5226130653266332,199
2024,BAL,Leading (8+),0.5540540540540541,0.2219443670304876,0.4864864864864865,74
2024,BAL,Tied,0.5,0.15677725102342915,0.49047619047619045,210
2024,BAL,Trailing (1-7),0.5945945945945946,0.08827368781892164,0.46396396396396394,222
2024,BAL,Trailing (8+),0.5526315789473685,0.463144285958829,0.6052631578947368,76
2024,BUF,Leading (1-7),0.5584415584415584,0.19596282734728976,0.48917748917748916,231
2024,BUF,Leading (8+),0.5714285714285714,0.7693482120203936,0.6571428571428571,35
2024,BUF,Tied,0.591715976331361,0.03177213343071499,0.44970414201183434,169
2024,BUF,Trailing (1-7),0.5289256198347108,0.16684896791706122,0.49173553719008267,242
2024,BUF,Trailing (8+),0.5316455696202531,0.3391026693183386,0.5443037974683544,79
2024,CAR,Leading (1-7),0.5092592592592593,-0.02118732159230262,0.4074074074074074,108
2024,CAR,Leading (8+),0.6842105263157895,-0.21215312858112156,0.3157894736842105,19
2024,CAR,Tied,0.5256410256410257,0.10915138794142094,0.45726495726495725,234
2024,CAR,Trailing (1-7),0.5921052631578947,-0.05442869613340638,0.39035087719298245,228
2024,CAR,Trailing (8+),0.5833333333333334,-0.025589485975353987,0.44166666666666665,120
2024,CHI,Leading (1-7),0.5238095238095238,0.12721654109396233,0.5079365079365079,126
2024,CHI,Leading (8+),0.6666666666666666,0.4353727122458319,0.3333333333333333,3
2024,CHI,Tied,0.5470085470085471,-0.26928217662899684,0.3247863247863248,117
2024,CHI,Trailing (1-7),0.5814606741573034,-0.1771472993546349,0.3848314606741573,356
2024,CHI,Trailing (8+),0.6078431372549019,-0.1523189418894218,0.39215686274509803,153
2024,CIN,Leading (1-7),0.7164750957854407,-0.02350036095902705,0.4521072796934866,261
2024,CIN,Leading (8+),0.6071428571428571,0.22970525982340664,0.5357142857142857,28
2024,CIN,Tied,0.6740506329113924,0.2160308175223715,0.5031645569620253,316
2024,CIN,Trailing (1-7),0.65625,0.20005229745523176,0.5044642857142857,224
2024,CIN,Trailing (8+),0.6833333333333333,-0.09576545743069523,0.55,60
2024,CLE,Leading (1-7),0.5360824742268041,-0.36610254818819216,0.29896907216494845,97
2024,CLE,Leading (8+),0.875,-0.3600448419807178,0.25,8
2024,CLE,Tied,0.5376344086021505,-0.1617494630220268,0.3763440860215054,186
2024,CLE,Trailing (1-7),0.6363636363636364,-0.13213854468878114,0.36666666666666664,330
2024,CLE,Trailing (8+),0.6685393258426966,-0.23185647679921606,0.3595505617977528,178
2024,DAL,Leading (1-7),0.595,0.01953147113936372,0.455,200
2024,DAL,Leading (8+),0.6060606060606061,0.033877819120050334,0.5151515151515151,33
2024,DAL,Tied,0.608433734939759,-0.12623072112716469,0.39759036144578314,166
2024,DAL,Trailing (1-7),0.5571428571428572,-0.045752414860499614,0.44285714285714284,280
2024,DAL,Trailing (8+),0.6666666666666666,-0.11503334471570899,0.37719298245614036,114
2024,DEN,Leading (1-7),0.5683060109289617,0.1088579479635501,0.3770491803278688,183
2024,DEN,Leading (8+),0.6986301369863014,0.1804209108307149,0.5068493150684932,73
2024,DEN,Tied,0.5891089108910891,-0.024611770949317158,0.4405940594059406,202
2024,DEN,Trailing (1-7),0.5714285714285714,-0.10156807233290542,0.41013824884792627,217
2024,DEN,Trailing (8+),0.4925373134328358,-0.040742858997809564,0.40298507462686567,67
2024,DET,Leading (1-7),0.5255813953488372,0.12152003402895904,0.4883720930232558,215
2024,DET,Leading (8+),0.5978260869565217,0.1905980291519716,0.5434782608695652,92
2024,DET,Tied,0.48175182481751827,0.1953385659727977,0.5474452554744526,137
2024,DET,Trailing (1-7),0.5836909871244635,0.11509736400746519,0.4978540772532189,233
2024,DET,Trailing (8+),0.5257731958762887,0.2375757394786972,0.4742268041237113,97
2024,GB,Leading (1-7),0.503448275862069,0.112408397518961,0.4482758620689655,145
2024,GB,Leading (8+),0.40425531914893614,0.13953544141364013,0.425531914893617,94
2024,GB,Tied,0.4406779661016949,0.05068779257083424,0.480225988700565,177
2024,GB,Trailing (1-7),0.4975845410628019,0.1245167418248319,0.45893719806763283,207
2024,GB,Trailing (8+),0.5918367346938775,0.17958191200611393,0.5102040816326531,49
2024,HOU,Leading (1-7),0.5818815331010453,-0.025631553179827665,0.397212543554007,287
2024,HOU,Leading (8+),0.5903614457831325,-0.20031947060364033,0.3493975903614458,83
2024,HOU,Tied,0.599009900990099,-0.006721884590318866,0.41089108910891087,202
2024,HOU,Trailing (1-7),0.5772727272727273,0.11290335987200696,0.42727272727272725,220
2024,HOU,Trailing (8+),0.6461538461538462,-0.06855722215803987,0.38461538461538464,65
2024,IND,Leading (1-7),0.5202020202020202,-0.2453826536789902,0.30303030303030304,198
2024,IND,Leading (8+),0.47058823529411764,0.005490107861465166,0.29411764705882354,17
2024,IND,Tied,0.5117370892018779,-0.05847686492266826,0.43661971830985913,213
2024,IND,Trailing (1-7),0.4948805460750853,-0.03670537610171185,0.4129692832764505,293
2024,IND,Trailing (8+),0.5909090909090909,0.1817639889949986,0.4805194805194805,154
2024,JAX,Leading (1-7),0.5238095238095238,0.04960377801301869,0.3945578231292517,147
2024,JAX,Leading (8+),0.64,0.23233420675225389,0.52,25
2024,JAX,Tied,0.5471698113207547,-0.10997214711375847,0.4025157232704403,159
2024,JAX,Trailing (1-7),0.6061452513966481,-0.009157942924547361,0.4301675977653631,358
2024,JAX,Trailing (8+),0.5581395348837209,-0.14435930668314273,0.4069767441860465,86
2024,KC,Leading (1-7),0.6345029239766082,0.14950318668430304,0.5058479532163743,342
2024,KC,Leading (8+),0.525,-0.11431831296200715,0.45,40
2024,KC,Tied,0.5691489361702128,0.06213051423683061,0.48404255319148937,188
2024,KC,Trailing (1-7),0.6,0.10174444879903964,0.49836065573770494,305
2024,KC,Trailing (8+),0.675,0.1380803622676467,0.475,40
2024,LA,Leading (1-7),0.5655737704918032,0.10183962568890463,0.5327868852459017,122
2024,LA,Leading (8+),0.6052631578947368,0.2130204856328323,0.47368421052631576,38
2024,LA,Tied,0.57847533632287,-0.07334443921912127,0.4260089686098655,223
2024,LA,Trailing (1-7),0.547752808988764,0.0019405178821643714,0.4550561797752809,356
2024,LA,Trailing (8+),0.6164383561643836,0.08961526781479391,0.5616438356164384,146
2024,LAC,Leading (1-7),0.5353535353535354,0.06740319109956859,0.398989898989899,198
2024,LAC,Leading (8+),0.5714285714285714,0.3067341257558861,0.4935064935064935,77
2024,LAC,Tied,0.544973544973545,-0.029535509113102733,0.43386243386243384,189
2024,LAC,Trailing (1-7),0.6236162361623616,0.077094192762164,0.42435424354243545,271
2024,LAC,Trailing (8+),0.5641025641025641,0.05321452308458109,0.5384615384615384,39
2024,LV,Leading (1-7),0.5870967741935483,-0.35237549104096644,0.3548387096774194,155
2024,LV,Leading (8+),0.0,0.13998461398296058,0.5,2
2024,LV,Tied,0.5660377358490566,-0.14857418324588786,0.3710691823899371,159
2024,LV,Trailing (1-7),0.5938375350140056,-0.10300413207904582,0.4257703081232493,357
2024,LV,Trailing (8+),0.5974025974025974,-0.13893059777863934,0.36363636363636365,154
2024,MIA,Leading (1-7),0.5462555066079295,0.07949324426566713,0.4845814977973568,227
2024,MIA,Leading (8+),0.5,-0.7045444022022331,0.2692307692307692,26
2024,MIA,Tied,0.5615763546798029,-0.06372408506596423,0.4482758620689655,203
2024,MIA,Trailing (1-7),0.5436507936507936,-0.01035184074924438,0.45634920634920634,252
2024,MIA,Trailing (8+),0.6778523489932886,-0.13926569020528265,0.3959731543624161,149
2024,MIN,Leading (1-7),0.5658536585365853,0.10076777131167235,0.48292682926829267,205
2024,MIN,Leading (8+),0.6296296296296297,0.12620361703684096,0.5185185185185185,108
2024,MIN,Tied,0.6164383561643836,0.019152088209437017,0.45662100456621,219
2024,MIN,Trailing (1-7),0.6135265700483091,0.08901104145317455,0.47342995169082125,207
2024,MIN,Trailing (8+),0.6923076923076923,0.3062033878931429,0.4358974358974359,39
2024,NE,Leading (1-7),0.519774011299435,-0.07486302879496644,0.4011299435028249,177
2024,NE,Leading (8+),0.5555555555555556,-0.375021013198763,0.2222222222222222,18
2024,NE,Tied,0.5357142857142857,0.10971202657000496,0.47959183673469385,196
2024,NE,Trailing (1-7),0.572,-0.12382466310427077,0.412,250
2024,NE,Trailing (8+),0.5476190476190477,-0.1491567866021259,0.42857142857142855,126
2024,NO,Leading (1-7),0.5720720720720721,-0.13744573342521557,0.36036036036036034,222
2024,NO,Leading (8+),0.425,0.37836930115445283,0.55,40
2024,NO,Tied,0.474025974025974,0.18485360012422564,0.487012987012987,154
2024,NO,Trailing (1-7),0.5991902834008097,-0.0849201627604012,0.4008097165991903,247
2024,NO,Trailing (8+),0.6296296296296297,-0.06453639953717952,0.35185185185185186,108
2024,NYG,Leading (1-7),0.6545454545454545,-0.038465824510365204,0.4909090909090909,55
2024,NYG,Leading (8+),0.5,0.030004756985528565,0.4090909090909091,22
2024,NYG,Tied,0.5380116959064327,-0.26576620338702034,0.391812865497076,171
2024,NYG,Trailing (1-7),0.576,-0.06633012619957668,0.4026666666666667,375
2024,NYG,Trailing (8+),0.5365853658536586,-0.1264814607731292,0.39634146341463417,164
2024,NYJ,Leading (1-7),0.6039603960396039,0.06556455502713011,0.42574257425742573,202
2024,NYJ,Leading (8+),0.5,-0.18427840639357332,0.38235294117647056,34
2024,NYJ,Tied,0.6,-0.11802277609129476,0.4222222222222222,180
2024,NYJ,Trailing (1-7),0.6489675516224189,0.05260387286150859,0.4277286135693215,339
2024,NYJ,Trailing (8+),0.7032967032967034,-0.07379750909980617,0.4175824175824176,91
2024,PHI,Leading (1-7),0.4982698961937716,0.10631403289126815,0.4186851211072664,289
2024,PHI,Leading (8+),0.4852941176470588,-0.1465592881144029,0.38235294117647056,68
2024,PHI,Tied,0.4648648648648649,0.07946782429133849,0.4648648648648649,185
2024,PHI,Trailing (1-7),0.5083612040133779,0.18506438531571362,0.4816053511705686,299
2024,PHI,Trailing (8+),0.44,-0.18103506259154528,0.56,25
2024,PIT,Leading (1-7),0.526595744680851,0.013505481376339206,0.4095744680851064,188
2024,PIT,Leading (8+),0.5185185185185185,0.0120666464539576,0.2962962962962963,27
2024,PIT,Tied,0.5084745762711864,-0.14407116726247363,0.4011299435028249,177
2024,PIT,Trailing (1-7),0.5671232876712329,-0.07918791023062306,0.3780821917808219,365
2024,PIT,Trailing (8+),0.49122807017543857,0.06351888376306497,0.4824561403508772,114
2024,SEA,Leading (1-7),0.5934065934065934,0.1287480947316076,0.45604395604395603,182
2024,SEA,Leading (8+),0.5588235294117647,-0.23324218282662912,0.2647058823529412,34
2024,SEA,Tied,0.6139240506329114,-0.29752325079157554,0.3924050632911392,158
2024,SEA,Trailing (1-7),0.6266233766233766,-0.010117497368948503,0.474025974025974,308
2024,SEA,Trailing (8+),0.6771653543307087,0.06799326261848856,0.48031496062992124,127
2024,SF,Leading (1-7),0.5678391959798995,0.08903195378776531,0.457286432160804,199
2024,SF,Leading (8+),0.631578947368421,0.37361619997903106,0.5964912280701754,57
2024,SF,Tied,0.5388888888888889,0.023735065193579232,0.45555555555555555,180
2024,SF,Trailing (1-7),0.5806451612903226,0.10615089706425758,0.48847926267281105,217
2024,SF,Trailing (8+),0.5,-0.10067088140739924,0.4339622641509434,106
2024,TB,Leading (1-7),0.5194174757281553,0.02664954622298865,0.441747572815534,206
2024,TB,Leading (8+),0.6595744680851063,0.2537166016833113,0.5319148936170213,47
2024,TB,Tied,0.5555555555555556,0.2608910410948756,0.55,180
2024,TB,Trailing (1-7),0.583969465648855,0.05273641310597219,0.4770992366412214,262
2024,TB,Trailing (8+),0.6228070175438597,0.09375742842303664,0.5,114
2024,TEN,Leading (1-7),0.5514018691588785,-0.29914311012368705,0.35514018691588783,214
2024,TEN,Leading (8+),0.4090909090909091,0.28993200625144966,0.4090909090909091,22
2024,TEN,Tied,0.445,0.025130635547728986,0.42,200
2024,TEN,Trailing (1-7),0.5699481865284974,-0.0958231448142254,0.40932642487046633,193
2024,TEN,Trailing (8+),0.5590551181102362,-0.36233157150473005,0.3858267716535433,127
2024,WAS,Leading (1-7),0.5446428571428571,0.08492988876824097,0.4642857142857143,224
2024,WAS,Leading (8+),0.4492753623188406,0.09515676788211629,0.5362318840579711,69
2024,WAS,Tied,0.47761194029850745,0.12406619106337384,0.5074626865671642,201
2024,WAS,Trailing (1-7),0.59375,0.09385731941407838,0.47767857142857145,224
2024,WAS,Trailing (8+),0.5657894736842105,0.05866273303092234,0.39473684210526316,76
2025,ARI,Leading (1-7),0.5343511450381679,0.046139329131556085,0.4122137404580153,131
2025,ARI,Leading (8+),0.7142857142857143,0.11303836563768398,0.4642857142857143,28
2025,ARI,Tied,0.6294416243654822,0.00559950786162137,0.4416243654822335,197
2025,ARI,Trailing (1-7),0.6870229007633588,-0.07682226706250588,0.42366412213740456,262
2025,ARI,Trailing (8+),0.6608695652173913,0.11952650518657022,0.46956521739130436,115
2025,ATL,Leading (1-7),0.5465116279069767,-0.010551871821630199,0.44573643410852715,258
2025,ATL,Leading (8+),0.25925925925925924,0.06899682586555611,0.4074074074074074,27
2025,ATL,Tied,0.5177865612648221,-0.016381257137694477,0.4031620553359684,253
2025,ATL,Trailing (1-7),0.6408163265306123,0.10340083129872918,0.4897959183673469,245
2025,ATL,Trailing (8+),0.5294117647058824,-0.04181970586741114,0.47058823529411764,68
2025,BAL,Leading (1-7),0.44607843137254904,0.1241697210386864,0.4411764705882353,204
